method,dataset,model,class_imbalance,avg_correlation,mutual_information,accuracy-recall,FPR-accuracy,SPD-accuracy,EOD-accuracy,PED-accuracy,AOD-accuracy,CFVR-accuracy,GIFVR-accuracy,FPR-recall,SPD-recall,EOD-recall,PED-recall,AOD-recall,CFVR-recall,GIFVR-recall,FPR-SPD,EOD-FPR,FPR-PED,AOD-FPR,CFVR-FPR,FPR-GIFVR,EOD-SPD,PED-SPD,AOD-SPD,CFVR-SPD,GIFVR-SPD,EOD-PED,AOD-EOD,CFVR-EOD,EOD-GIFVR,AOD-PED,CFVR-PED,GIFVR-PED,AOD-CFVR,AOD-GIFVR,CFVR-GIFVR
flipping,heart,tabnet,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.5002121208753076,0.6346442777845732,-0.4371757334141756,-0.0037772406258679363,-0.09217911598106296,-0.23016257448858551,-0.008914248699165541,-0.060522413157213184,-0.2970614296052362,-0.20275614535138878,0.06940707554087143,0.031446793134335696,-0.267508693659876,-0.05041876115207056,0.05365795416678881,-0.2924631802352829,-0.07271447455540725,-0.1181108493782232,0.0048623792237215335,0.03458973062583991,-0.12216579210404195,-0.072861700930446,0.6457324709132393,0.6651567618700633,0.08433042660900189,0.10582694683990161,0.0630320718251681,0.11896493851927888,-0.07175018043110984,0.00013914691162951465,0.5126195510389091,0.053950280264682404,0.11337421650178418,0.07256480525322728,-0.01340325557016026,0.2103434459932796
blindness,census,lr,0.329044051723481,0.15725180168644665,0.046849500242439494,0.9954759650684295,0.9918919023962245,-0.08863849765958802,-0.10388387196353803,-0.05448335505742684,0.057984431509081814,0.0,-0.11285645692516973,0.9754035422086712,-0.12932731718851664,-0.11386741482000255,-0.094111485791983,0.025309940444167307,0.0,-0.06163200092065344,-0.03329998761157697,-0.09027286901421819,-0.0019979841007504756,0.098749804834927,0.0,-0.1789886158600657,0.6009185094512332,0.9158107914622118,0.7837604977825567,0.0,0.28444824046735123,0.4287318676368024,0.7677118461835948,0.0,0.5188635052591791,0.6540002106760706,0.0,0.10671821374081492,0.0,0.3563106328198422,0.0
blindness,census,svm,0.329044051723481,0.15725180168644665,0.046849500242439494,0.9959769349027034,0.9925902029946639,-0.09304616761188239,-0.10100099126978597,-0.05480276900036603,0.06217633747359408,0.0,-0.10612741581116011,0.9777765724175571,-0.1342316165844944,-0.11369007081020785,-0.08959644891487326,0.029995178810065675,0.0,-0.06219092858628431,-0.03674943165271161,-0.08351951913671303,-0.008547577459625784,0.10289503920028384,0.0,-0.16342130035424807,0.6159060521995007,0.8764602798407604,0.7687111351365431,0.0,0.2770974437634082,0.4071783831170645,0.7660595067746401,0.0,0.511745903796513,0.5996657837741484,0.0,0.08682896226455906,0.0,0.35112129722501223,0.0
blindness,census,dt,0.329044051723481,0.15725180168644665,0.046849500242439494,0.7536183059060105,0.15914032767887334,-0.04960863243429973,-0.053384210716036364,0.009503008313717828,-0.01863226508010412,0.0,-0.08836050945517983,-0.5023091515402494,-0.5263195636904741,-0.23121629722468334,-0.4124969351095821,-0.3765398064327203,0.0,-0.2111119839238989,0.7333090701510037,0.26965311656730634,0.6388485549426868,0.5399134686990533,0.0,0.19949765996127777,0.36805492484552826,0.8372982898868836,0.6889890112977268,0.0,0.2703502117834634,0.21285334543058426,0.6753534663362378,0.0,0.12063337831575524,0.5286804084301047,0.0,0.15541521781545456,0.0,0.20941654627558756,0.0
blindness,census,rf,0.329044051723481,0.15725180168644665,0.046849500242439494,0.9794595329501382,0.5489702312170308,-0.06174012108730664,-0.053820230506972745,-0.02650275218629053,-0.02989001805691923,0.0,-0.08343909596034961,0.37487437315003663,-0.20940831649375974,-0.12206204943360824,-0.1696521026348839,-0.14254863487330866,0.0,-0.10742593169101955,0.5758489204923484,0.26056246787207565,0.5713973666255325,0.45878784422711016,0.0,0.0599792160315288,0.4770582380162402,0.8742446985650408,0.8074987310260686,0.0,0.2610504407782971,0.27541808331046014,0.6678839894271714,0.0,0.37306105790618954,0.6150325899542265,0.0,0.08132964530329247,0.0,0.29188862197807647,0.0
blindness,census,mlp,0.329044051723481,0.15725180168644665,0.046849500242439494,0.833185364916283,0.5097938166258263,-0.04455351336627135,-0.05270318983540625,0.0028265837614932956,0.0038541040389059185,0.0,-0.11482189422736248,-0.00302834494642685,-0.36085212556512397,-0.19249344449401615,-0.31094334148226166,-0.2964517245619399,0.0,-0.1312996242043328,0.5658910563822832,0.26699808909353984,0.5553102332672666,0.5118346387417472,0.0,0.018649036163668798,0.4378873463995544,0.8687952244248214,0.7710921337986866,0.0,0.29171222218697485,0.26929347828824113,0.4852466534965635,0.0,0.23401064519310508,0.6928411798796911,0.0,0.1410892899316421,0.0,0.26778423914739735,0.0
blindness,census,xgboost,0.329044051723481,0.15725180168644665,0.046849500242439494,0.9258016070584072,0.5715321071144076,-0.09636857201918164,-0.04992851883538009,-0.0651054951211839,-0.009923959075557477,0.0,-0.07908359925657649,0.22474768231581663,-0.15833779721668118,-0.0549303989228395,-0.10133707198292034,-0.08541677032919666,0.0,-0.10897046240626332,0.08786994009375057,-0.0002925814233071017,0.04922495093479999,0.16779306218492215,0.0,0.034384180799647675,0.2521219547345416,0.7651436966305868,0.6738673163813147,0.0,0.31930573585669986,0.12994352111536328,0.47188152431975033,0.0,0.16240405106102834,0.4834284082838985,0.0,0.054945076642531274,0.0,0.22034978551576329,0.0
blindness,census,tabnet,0.329044051723481,0.15725180168644665,0.046849500242439494,0.9667412638218652,0.7885887957822411,-0.13190755772738771,-0.09953187204485338,-0.10897265170211964,-0.033809279361924446,0.0,-0.0940996872753044,0.6213430044076518,-0.23442040866873448,-0.1743288765768491,-0.1738616980599389,-0.14344984158244262,0.0,-0.11768877410655634,0.1633861118305088,0.11271267746090599,0.11782306756392744,0.23707804729673604,0.0,-0.014432906062463302,0.5086030789562649,0.8722422993979044,0.8388578833517245,0.0,0.315540286450819,0.3082588355660452,0.6907003474784602,0.0,0.5162786312942353,0.6696469801994422,0.0,0.13162726859685514,0.0,0.3664550526855578,0.0
blindness,ufrgs,lr,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9999332160431894,0.9999365932239881,-0.06160548727680555,-0.05360642334342943,-0.06000581312857363,-0.05817477972164954,0.0,-0.055410086371057175,0.9997399219387736,-0.06488265520436019,-0.057082659541994964,-0.06288670358884943,-0.06173632702383917,0.0,-0.057916285604433834,-0.058670303044222785,-0.05047065250181152,-0.057447358257630324,-0.05496685920103276,0.0,-0.05320233856315128,0.826337758967588,0.9708668923592043,0.9188136366959558,0.0,0.8691930375956707,0.7948153551995281,0.9083525377039777,0.0,0.6270599504625697,0.9239096483074215,0.0,0.8425916756680161,0.0,0.7444766486320586,0.0
blindness,ufrgs,svm,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9999340667750038,0.9999373728857652,-0.06130763784417539,-0.053347994285037295,-0.059719761825656595,-0.05789682208499917,0.0,-0.05510593480717363,0.9997431776077631,-0.06454547816915322,-0.05679512909777952,-0.06256481175203692,-0.061424668790216096,0.0,-0.057567374905694704,-0.058409919968675464,-0.05023930654447599,-0.057195435507214384,-0.05472067768023523,0.0,-0.05294080120111374,0.8259655331306845,0.9708752020954728,0.9184220599127295,0.0,0.8685613056008851,0.7944087682493677,0.9083803519992009,0.0,0.6262128597348344,0.9234970209522217,0.0,0.8420084619825005,0.0,0.7436927906069611,0.0
blindness,ufrgs,dt,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9033844540978219,0.16292485479363372,-0.3433191685577072,-0.31281341153466474,-0.13014355698024535,-0.26700618653379476,0.0,-0.3578050665456358,-0.2649271330937101,-0.36143236963820563,-0.3530552922637245,-0.14475765143053956,-0.28347512894050586,0.0,-0.4687281166463026,0.07976042031966628,0.10220094056748703,0.03461205499551881,0.07184456787495419,0.0,0.27620160829567525,0.4498342180599363,0.5686304399627364,0.8096711614910739,0.0,0.23522700460843934,0.1263798225630864,0.6900065124324637,0.0,0.22133801501763087,0.32538127989130217,0.0,0.09691474715585024,0.0,0.13744990344205005,0.0
blindness,ufrgs,rf,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9597880903817089,0.8384842604468276,-0.11031606939698083,-0.11792581578914992,-0.05827837702517828,-0.09832212173818829,0.0,-0.11889467624043673,0.6527594206445343,-0.19156915247266576,-0.21406630166471857,-0.10843748176609555,-0.17174445795700766,0.0,-0.29781449344674504,0.0739937130404604,0.09728691483723546,0.05525652776414103,0.06388396675837685,0.0,0.2537534483984347,0.3556614873402759,0.6874095164174963,0.6512636463927663,0.0,0.3751123739334438,0.23585940432984484,0.5493927874878317,0.0,0.30386294706936245,0.47324499953336696,0.0,0.23345516234107833,0.0,0.2776071321468798,0.0
blindness,ufrgs,mlp,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9856952498866882,0.9648986630717207,-0.05946190397133679,-0.05014999373673311,-0.04197021350431607,-0.04567954510368176,0.0,-0.046050283714933346,0.9077216940827082,-0.06145105449069086,-0.05914382812908277,-0.03649499968343585,-0.03854216099885448,0.0,-0.11099148386866482,-0.050287619955569476,-0.03249994747201088,-0.04491033612723297,-0.05395742062254451,0.0,0.05569574483596287,0.5486811585624162,0.7868197315822185,0.7021740467910567,0.0,0.5145677143628562,0.35226525244691304,0.7104035564320004,0.0,0.24029744947583861,0.5693302468079826,0.0,0.3887499426998978,0.0,0.32795062299568567,0.0
blindness,ufrgs,xgboost,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9849447276846195,0.9548428346802733,-0.06631624325558405,-0.07617217895310541,-0.04500660351707082,-0.06345950217666863,0.0,-0.06506036624389787,0.8893447322461461,-0.12053216783692622,-0.1483723035617265,-0.08848175153329411,-0.11394336051744329,0.0,-0.15606512290314004,0.031406551377247106,0.05390638459417753,0.03306864686719713,0.026094207389005742,0.0,0.09616253516437999,0.4428603449783083,0.6776030407000102,0.8124550752437548,0.0,0.4213674228125324,0.24806387340299357,0.5516531131683977,0.0,0.34545683258845,0.5648353011922749,0.0,0.3527389169332286,0.0,0.33168784153295444,0.0
blindness,ufrgs,tabnet,0.8774667147874702,0.13790496433147906,0.024953065613266552,0.9779075999343162,0.9481964931902962,-0.07259935368254641,-0.055147286085512746,-0.03938898192010638,-0.04863861052101019,0.0,-0.06056007008962383,0.8639208529432529,-0.08018931155014801,-0.06911051126217159,-0.02302433377047175,-0.054081713336266324,0.0,-0.121904978583171,-0.053349961330712736,-0.027918697468514997,-0.057968281276147116,-0.03664184973983357,0.0,0.04053301652428497,0.5245841739543823,0.7547893533885011,0.7483736191585896,0.0,0.5377179392560179,0.3309350187021035,0.7534082052342372,0.0,0.2727203918762239,0.6731306016750884,0.0,0.3872692685601483,0.0,0.3910519249890522,0.0
blindness,compas,lr,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9999271060612045,0.999933290310611,-0.10658622019682414,-0.10389110323705815,-0.10310814056632152,0.11060885074875641,0.0,-0.09836803304086414,0.9997216438865987,-0.11085022146861745,-0.10669061883065907,-0.10583555705852865,0.10683999204001164,0.0,-0.10299934418509452,-0.10288812050124656,-0.10156880678326656,-0.10105241398083376,0.11394809087378883,0.0,-0.09438786631345669,0.9432808840130658,0.8707061998944307,0.7659755785322837,0.0,0.8940570009915063,0.8447724761164649,0.7489204663875374,0.0,0.7896367996757883,0.7451388661120997,0.0,0.826076869882896,0.0,0.7376919724366575,0.0
blindness,compas,svm,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9972185999328849,0.9984865086366244,-0.1493111031439843,-0.13267062034973082,-0.14332082546674907,0.06283931248706909,0.0,-0.14129289360335862,0.9916850414117622,-0.11757979300553859,-0.10842033674769287,-0.11721729343171419,0.07928278120968041,0.0,-0.10825224291123317,-0.17016895372372043,-0.1481018873373822,-0.16059867225344035,0.05122450529948267,0.0,-0.16337258550109146,0.7978610302028074,0.8479648242301735,0.6786689125336989,0.0,0.7971531237719393,0.7226868406197335,0.567696573402594,0.0,0.7489886458790704,0.7755885274899432,0.0,0.8474665620012521,0.0,0.6476049210355033,0.0
blindness,compas,dt,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9726903237407418,0.9275884191659122,-0.13104251678777457,-0.11354429515734532,-0.11616834834096257,0.060690622386443405,0.0,-0.06133905991994291,0.8175868584232877,-0.27513707336799065,-0.22568762835063763,-0.25192922547708724,-0.06126105356638008,0.0,-0.05909038631012966,0.1127771605277315,0.08675404481458682,0.10687283100323453,0.2534878822871246,0.0,-0.04914259534339188,0.8537660769318609,0.7762355753078177,0.7491428240966945,0.0,0.5034826189709488,0.5651983217727568,0.6184667190181109,0.0,0.4794377008074715,0.7070840778441989,0.0,0.465668842497755,0.0,0.3756702556397271,0.0
blindness,compas,rf,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9737245409422031,0.9303262254773925,-0.13386599702249738,-0.12023474058175734,-0.1228389244941526,0.05395667813536002,0.0,-0.06825526022779702,0.8242329698298487,-0.28165624321863136,-0.2512781470403354,-0.2730555154651113,-0.06951887775892869,0.0,-0.08194681698391407,0.11525298136627012,0.10369325724312022,0.12586694171061238,0.24910499958839588,0.0,-0.03175358768971751,0.8794213772317864,0.8048263902600598,0.7234513237976862,0.0,0.5373148398961624,0.6588208072743703,0.6536303916564311,0.0,0.5027580012785685,0.7517665072069153,0.0,0.4623178688342085,0.0,0.41239104084880224,0.0
blindness,compas,mlp,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9972136894086161,0.9964933930714102,-0.10411629744919759,-0.10079861107454369,-0.10030379589904322,0.1067067944130566,0.0,-0.10450557099681623,0.987495968406351,-0.1429314154062831,-0.13867807898355222,-0.13757734136110286,0.0692766470950754,0.0,-0.141179953350752,-0.05993552911399952,-0.05767442001372737,-0.05791071908026761,0.14915560305604866,0.0,-0.06272029199499049,0.9714197709752665,0.8541395701375055,0.7982527322142271,0.0,0.9001828808317425,0.8352130513648147,0.7698628488161787,0.0,0.8695726455512963,0.784665610370682,0.0,0.9413293393157502,0.0,0.7682056592590645,0.0
blindness,compas,xgboost,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9281941773318675,0.9692412872283656,-0.09995236992975229,-0.08017296006568875,-0.07483265986899962,0.11122144164441905,0.0,-0.031814910645961106,0.81360146994868,-0.022433247572680077,-0.013893735463139194,-0.015423568134805646,0.12114749474856909,0.0,-0.05825316036285814,-0.13712248404400199,-0.11299984679004735,-0.10525704521196291,0.10023018338775957,0.0,-0.008997891944381352,0.7901907751993613,0.6671297965822951,0.6330588032593233,0.0,0.249609548401473,0.61260894985983,0.5252225328294893,0.0,0.3320106367898867,0.6950543434006116,0.0,0.16319658720790783,0.0,0.1349253275212511,0.0
blindness,compas,tabnet,0.8245501388108141,0.13680978710061384,0.014948215588901803,0.9975590011361553,0.9966246611805614,-0.09926923297203251,-0.10059944688917137,-0.10827992153768021,0.10142934297884636,0.0,-0.10877289329128285,0.9886107561941071,-0.11876540355985432,-0.12059241819656227,-0.1338109048668331,0.07817171539083026,0.0,-0.13337059397117113,-0.07739544601230999,-0.07728867000147621,-0.07659725861790988,0.12769849670895939,0.0,-0.07794539608374283,0.9475356548711609,0.8662611478965931,0.7621665106818234,0.0,0.8601977812157043,0.8900839841329466,0.7577699834734789,0.0,0.856811039803825,0.8075154924054327,0.0,0.9396555324848916,0.0,0.7638956135884893,0.0
blindness,diabetes,lr,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.9966659298731436,0.9981119798379299,-0.1436407406828531,-0.1133904901552224,-0.032184162086653666,-0.0541728691126823,0.0,-0.11670658898544754,0.9899692193201137,-0.0979890385225783,-0.07300304893906956,-0.02671729699792875,-0.035153519420008855,0.0,-0.069517225620808,-0.17889173454930013,-0.1447707421520718,-0.0370622829907928,-0.06898064033945714,0.0,-0.1505401418458885,0.9599930018521817,0.4710663033538163,0.8527080499489269,0.0,0.2938774160432424,0.5392360383621118,0.8971625786036809,0.0,0.25926074837059687,0.5779862053215288,0.0,-0.11474023962130993,0.0,-0.055580593961088234,0.0
blindness,diabetes,svm,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.924190731286382,0.9846003958950622,-0.16878652808696323,-0.1337582442294723,0.00497717928178007,-0.06601577183352692,0.0,-0.13849674836846068,0.8458577525140691,0.1150174744706431,0.13364803925470273,0.0665797614539434,0.1136260255780845,0.0,0.0420503456502723,-0.29051775768359317,-0.2500785201228622,-0.02062161728951486,-0.14275400936848612,0.0,-0.20810760795721683,0.9372098391653576,0.5006077487166248,0.8149828273341857,0.0,0.4277722508716164,0.44015611014825823,0.8044185885413466,0.0,0.33088251857527895,0.8753968540001891,0.0,-0.07574563404964825,0.0,0.1169629912989281,0.0
blindness,diabetes,dt,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.586094188500043,0.8397662125806225,-0.11458689251175544,-0.06713115604918593,-0.09192726097109355,-0.01751424717087311,0.0,-0.18608887837310395,0.11688051609399826,0.3073225708968258,0.30935874457198154,0.010793920923214906,0.2611240527930073,0.0,-0.08091433210651719,-0.3414489434455562,-0.2895142383904866,-0.08723382996755362,-0.17812798478043523,0.0,-0.15649356835406944,0.9324175594989941,0.3344194400456991,0.740253733891508,0.0,0.39294072212351305,0.2622192247259746,0.6927250104493107,0.0,0.3575796645280187,0.5103220996095548,0.0,0.03556696945977415,0.0,0.15078032527935228,0.0
blindness,diabetes,rf,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.9296457033305716,0.9746999322955716,-0.12315859351037521,-0.10066201775696282,-0.021576169708933467,-0.048679377026961006,0.0,-0.13602804711559766,0.8265822387283335,0.10371237072078165,0.11375142010518047,0.08670121262278095,0.1112147593439822,0.0,0.01464046027942623,-0.24599029675069223,-0.21867337641670392,-0.08549706071516713,-0.13784022009449215,0.0,-0.20745900948919535,0.9661764545259807,0.4619015702674302,0.8537341659349096,0.0,0.5898190223503921,0.4946704643259611,0.8905025791315051,0.0,0.528721761521816,0.5675287385168641,0.0,0.13418844056806709,0.0,0.27093010901164305,0.0
blindness,diabetes,mlp,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.9828968607286163,0.9712503284736913,-0.15155790825150564,-0.11999430043765466,-0.0451320311264062,-0.065646193735037,0.0,-0.146281752981267,0.9120814618968497,-0.14472429943577098,-0.114816729158607,-0.06905902671853541,-0.0710479928651826,0.0,-0.14982873993928728,-0.15473695220648154,-0.12210985524403642,-0.016355254335080747,-0.05987568315016097,0.0,-0.13056739843777104,0.952981591350311,0.47289622136876464,0.8783390607899351,0.0,0.38676623648010305,0.47858064734955585,0.8828477423635043,0.0,0.3283008942832019,0.5649704551986405,0.0,-0.031365899847957845,0.0,0.0834438729795041,0.0
blindness,diabetes,xgboost,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.5641671833056299,0.9808765194266421,-0.10111880196918259,-0.07249567450826759,-0.015604562825031282,-0.0447195848142199,0.0,-0.0736589579413858,0.4040743295631778,0.38147725239067054,0.3960959334602482,0.11401499533791097,0.258820846919211,0.0,0.592758469359004,-0.19917029197802139,-0.17162182562533293,-0.039269208571482785,-0.1065450789603158,0.0,-0.2239960891228665,0.9490069828194008,0.6999288146252785,0.8903238064905448,0.0,0.5147835726064043,0.6566026513978043,0.8850937872551141,0.0,0.43935107235070864,0.9293727094740634,0.0,0.030969164307099718,0.0,0.22937116755245288,0.0
blindness,diabetes,tabnet,0.5349128095558019,0.2914696973484305,0.06745495596664436,0.8987728860744676,0.9319196136497678,-0.1454726910728967,-0.08422129454225637,-0.0016938259628333312,-0.04078849534198451,0.0,-0.12895500117851263,0.6836738283156658,0.011713541988441972,0.06703784375436735,0.0291968263447286,0.07498752530466747,0.0,-0.10210058321533592,-0.24441147281158968,-0.1872751910875981,-0.024040859149436426,-0.12064507908892175,0.0,-0.12536344559880952,0.8857876569655287,0.44958874140403393,0.8710421853231379,0.0,0.25017748324147027,0.252683965104631,0.7620061279945576,0.0,0.22465952405216436,0.6873879327645324,0.0,-0.07323413076721991,0.0,0.0326771242492219,0.0
blindness,bank,lr,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9989518045493917,0.9983708270199223,-0.024500477146574932,-0.02708608463459707,-0.006894728281956042,-0.021846771427295946,0.0,0.002816652065959879,0.9947194793450658,-0.030527663639060388,-0.05064034142010475,-0.008961143047292291,-0.04133331493878109,0.0,-0.003986427230945404,-0.017303757109783872,0.0016677954981139634,-0.0044300873784627924,0.0019154064602123217,0.0,0.011421213408645797,0.27387320727041214,0.2385491836321177,0.41456513972408204,0.0,-0.024205820970796453,0.19290112970106332,0.78254139163922,0.0,-0.00590016026483867,0.26478175708377016,0.0,0.0366091586915367,0.0,-0.0031806280339556755,0.0
blindness,bank,svm,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9988858778379374,0.9984791645643775,-0.03378411856588051,-0.04847787613901161,-0.024152839203247324,-0.04435204422206253,0.0,0.00010538963525202425,0.9947736768212504,-0.05993074046276344,-0.08383464411584472,-0.04288500376057187,-0.07654765580643723,0.0,-0.0013298800044148093,-0.003452011674777418,-0.007299809184414882,-0.0014273675295281287,-0.006968230455518347,0.0,0.0018248452297372052,0.5955868025826867,0.48065990763694977,0.5340802111482322,0.0,-0.017973238111824275,0.4287258036603103,0.974769841623235,0.0,-0.0010167206809998392,0.3249576684671722,0.0,-0.0075098448940830705,0.0,-0.006153440282938789,0.0
blindness,bank,dt,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9424373618802013,0.8288933800166113,0.010121858060795158,-0.012819302673228205,-0.004112519581713328,-0.007760598966927235,0.0,-0.02274786909958074,0.5990639310993239,-0.06909472736818627,-0.04713842379492471,-0.03794376929673827,-0.07419306827016015,0.0,-0.005856937193511838,0.13583870782439159,0.04167537868808645,0.055821509771681245,0.10279216258105883,0.0,-0.045332632003736426,0.1490680713887395,0.2856474300827531,0.49977853381895143,0.0,-0.0453820426489145,-0.04209292513794797,0.5917893639009559,0.0,-0.018963118081060243,0.045977929284564574,0.0,0.02768123571303807,0.0,-0.05853177476448399,0.0
blindness,bank,rf,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.961162707382002,0.8631376484774972,-0.007535050101884567,-0.022264837086260363,-0.028615290560202122,-0.012840315651220824,0.0,-0.001832343099929834,0.6917811343823075,-0.0405457937101881,-0.046271570326900054,-0.0012847442537249495,-0.04270191142899803,0.0,-0.02237962396543846,0.05425102509199198,0.02435257172436294,-0.0708967041157182,0.04218985046796232,0.0,0.03492230444515702,0.3138948860232945,0.3283732602088625,0.5169402546081787,0.0,0.03799053802141954,-0.10179022421927804,0.7869320809216328,0.0,0.04786734868092605,-0.03323906197939687,0.0,-0.010773104644255533,0.0,0.015768493630745156,0.0
blindness,bank,mlp,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9542831921084381,0.9660681298820487,0.0035590997794487733,-0.021015823840518658,0.013621179099054396,-0.015540541052440302,0.0,-0.015347326067633194,0.8467897718753182,-0.04815715728364349,-0.070032775395818,-0.014061510916209436,-0.058761665854539236,0.0,-0.0045401473226055426,0.046640356926601116,0.024936387293558855,0.03512639392266185,0.024072776170253194,0.0,-0.023673236334462583,0.338296434842216,0.5813153173881236,0.7098170960803222,0.0,0.013844364259424449,0.08400524906086144,0.5869942309901699,0.0,0.019357257725143146,0.35396565221722487,0.0,0.038367128020375764,0.0,0.030776012810654597,0.0
blindness,bank,xgboost,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.9624020519627485,0.9635311113701384,0.06172412457864512,0.004612559336011994,0.0483440454648677,0.01235964772267276,0.0,0.020610019483295446,0.8553022462741714,-0.0702794340468551,-0.06538853859341105,-0.025492694140110052,-0.06792745002977336,0.0,-0.02771980485760724,0.18617519571211077,0.06752724014392453,0.11441540576110114,0.08514660908641772,0.0,0.06991792740781841,0.16938453210024515,0.21819536768297523,0.34183660426262846,0.0,0.1002385400483458,-0.2436450159924667,0.7771610921027048,0.0,0.02762653135477159,-0.25540738719493783,0.0,0.009334422907547912,0.0,0.01577925019184799,0.0
blindness,bank,tabnet,0.13278828944921348,0.10571519053400417,0.00023455957223320056,0.8024407235144411,0.9254160003926589,-0.044631432493612136,-0.026173829337629163,0.004808706399375832,-0.06729806172382538,0.0,-0.03554787896648044,0.5951744312351251,-0.0037085597448546365,-0.030558931861720807,-0.00630438114777968,-0.008139998949560332,0.0,0.010632623525723466,-0.05892942392847422,-0.02710969993686462,0.01908218593180485,-0.07683620097913543,0.0,-0.025966892756702126,0.5622580788730702,-0.1754853975878507,0.8615496065817029,0.0,-0.019416747507907894,-0.19591278461309525,0.775766835044336,0.0,-0.05835005994766166,-0.10255088597620368,0.0,7.507382606865565e-05,0.0,-0.014824572965921112,0.0
blindness,heart,lr,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.9967684961872016,0.9969281113144499,-0.22318473060437355,-0.15512728042994497,-0.12116709052807026,0.4564935790391442,0.0,-0.10935711824107781,0.9877231065887889,-0.22647579754209443,-0.16629140212243548,-0.12070733439052246,0.45560077933669413,0.0,-0.10833493013672853,-0.2153091364895979,-0.14035275419553883,-0.116379758622837,0.4558052290061384,0.0,-0.10680278698554495,0.5020659131284676,0.6768320309677616,0.5237240525202437,0.0,0.47108163401848263,0.3109730661750724,0.2834310246927801,0.0,0.4888308667142708,0.3656376892142266,0.0,0.3928605236173531,0.0,0.3213916832895217,0.0
blindness,heart,svm,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.980288452754585,0.8448733031912745,-0.426737468392732,-0.22693379123528062,-0.2631190474990463,-0.14551866535867194,0.0,-0.15073784122353667,0.7358170166901535,-0.4859761727536277,-0.26014422742883575,-0.32423515933204,-0.22989546142923886,0.0,-0.16714902115900293,-0.16182373162394142,-0.10479314591580842,-0.013213782125429513,0.10541663847716658,0.0,-0.07602276508361802,0.3181412888514345,0.738331675889901,0.7489285760902774,0.0,0.2927797736047556,0.16626335675371587,0.4037920130997407,0.0,0.2859097511708819,0.6255345536818009,0.0,0.1926332655415029,0.0,0.25832114342748086,0.0
blindness,heart,dt,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.6548439293834277,0.6078569723254789,-0.3449454784625977,-0.084068470189112,-0.15964150948102357,0.11148117060632187,0.0,-0.018616492386050676,-0.029322369229720535,-0.13244880404909956,-0.0890788431120503,-0.2005215251384953,0.015844622754322385,0.0,0.05380891829654287,-0.05054602920618517,0.016271211066431313,0.11242935858010798,0.40761659570519865,0.0,-0.10563653095576715,0.2111928444016394,0.6849534230711468,0.5817618089485694,0.0,0.013714026005610285,0.2699946969775703,0.025272419048662603,0.0,0.16062472269055925,0.5284468969222079,0.0,-0.03152341732572295,0.0,-0.04440490221221648,0.0
blindness,heart,rf,0.8459242101736828,0.21494463551080326,0.07835430739309004,0.9389478256973558,0.9246369842257123,-0.1642440201132475,-0.08885670527361288,-0.11017296680350856,0.46637973648551884,0.0,-0.060543310350702526,0.7509092194079042,-0.13364397513343435,-0.10762024743324076,-0.11586500661623153,0.42081426901954544,0.0,-0.04013602511166091,-0.14835062312829128,-0.08318866039379272,-0.05062200382073301,0.5029299290826656,0.0,-0.058310219679441375,0.4123712858023415,0.7469957292774929,0.529697579747449,0.0,0.3127386608817727,0.3252286571752073,0.13054395791769705,0.0,0.34811226384572563,0.4794555341163932,0.0,0.26554588130590356,0.0,0.14643537657421843,0.0
